E220114045-3A,2022/02/07,KA21111506,結案,28.400,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,重下胚,副卡,0002,染色,2022/02/10,0538,27.800,0,Y,,,,,,,,,,,,255.000,255.240,30.100,重下胚,24.200,15
E220114045-3A,2022/02/07,KA21111506,結案,28.400,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,重下胚,副卡,0003,中檢,2022/02/10,1432,27.800,0,Y,,,,,,,,,,,,255.000,255.240,30.100,重下胚,24.200,16
E220114045-3A,2022/02/07,KA21111506,結案,28.400,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,重下胚,副卡,0004,定型,2022/02/10,2311,27.800,0,Y,,,,,,,,,,,,255.000,255.240,30.100,重下胚,24.200,17
E220114045-3A,2022/02/07,KA21111506,結案,28.400,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,重下胚,副卡,0005,品驗,2022/02/10,2329,27.800,0,Y,,,,,,,,,,,,255.000,255.240,30.100,重下胚,24.200,18
E220114045-3A,2022/02/07,KA21111506,結案,28.400,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,重下胚,副卡,0006,對色,2022/02/10,2349,27.800,0,Y,,,,,,,,,,,,255.000,255.240,30.100,重下胚,24.200,19
E220114045-3A,2022/02/07,KA21111506,結案,28.400,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,重下胚,副卡,0007,驗布,2022/02/12,0330,27.800,0,Y,,,,,,,,,,,,255.000,255.240,30.100,重下胚,24.200,20
E220114045-3A,2022/02/07,KA21111506,結案,28.400,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,重下胚,副卡,0008,包裝,2022/02/12,0418,24.200,0,Y,,,,,,,,,,,,255.000,255.240,30.100,重下胚,24.200,21
E220114078-1A,2022/02/07,KA22010451,結案,300.400,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0001,染色,2022/02/09,0131,300.400,0,Y,,,,,,,,,,,,620.000,620.020,31.860,正常,,22
E220114078-1A,2022/02/07,KA22010451,結案,300.400,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0002,中檢,2022/02/09,1356,300.400,0,Y,,,,,,,,,,,,620.000,620.020,31.860,正常,,23
E220114078-1A,2022/02/07,KA22010451,結案,300.400,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0003,定型,2022/02/10,1628,300.400,0,Y,,,,,,,,,,,,620.000,620.020,31.860,正常,,24
E220114078-1A,2022/02/07,KA22010451,結案,300.400,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0004,品驗,2022/02/10,1717,300.400,0,Y,,,,,,,,,,,,620.000,620.020,31.860,正常,,25
E220114078-1A,2022/02/07,KA22010451,結案,300.400,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0005,對色,2022/02/10,1721,300.400,300.400,Y,JS22020079,下缸,品NG色差,,,欠綠,,,轉開副卡,0,0,620.000,620.020,31.860,正常,,26
E220114078-1A,2022/02/07,KA22010451,結案,300.400,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0006,包裝,,,0,0,N,,,,,,,,,,,,620.000,620.020,31.860,正常,,27
E220114110-1A,2022/02/07,KA22010211,結案,7.800,L07765TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0001,配布,2022/02/08,2259,7.200,0,Y,,,,,,,,,,,,8.000,8.040,8.060,正常,,28
E220114110-1A,2022/02/07,KA22010211,結案,7.800,L07765TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0002,染色,2022/02/11,0925,7.200,0,Y,,,,,,,,,,,,8.000,8.040,8.060,正常,,29
E220114110-1A,2022/02/07,KA22010211,結案,7.800,L07765TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0003,中檢,2022/02/14,1345,7.200,0,Y,,,,,,,,,,,,8.000,8.040,8.060,正常,,30
E220114110-1A,2022/02/07,KA22010211,結案,7.800,L07765TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0004,定型,2022/02/15,1202,7.200,0,Y,,,,,,,,,,,,8.000,8.040,8.060,正常,,31
E220114110-1A,2022/02/07,KA22010211,結案,7.800,L07765TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0005,品驗,2022/02/15,1300,7.200,0,Y,,,,,,,,,,,,8.000,8.040,8.060,正常,,32
E220114110-1A,2022/02/07,KA22010211,結案,7.800,L07765TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0006,對色,2022/02/15,1306,7.200,0,Y,JU22020134,0,品NG色差,品NG色差,,偏深,偏黃,,入報廢倉,8.040,0,8.000,8.040,8.060,正常,,33
E220114110-1A,2022/02/07,KA22010211,結案,7.800,L07765TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0007,包裝,2022/02/18,1518,4.600,0,Y,,,,,,,,,,,,8.000,8.040,8.060,正常,,34
E220117001-1A,2022/02/07,KA22010707,強迫結案,297.600,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0001,染色,2022/02/14,1234,297.600,0,Y,,,,,,,,,,,,580.000,580.700,0,正常,285.100,35
E220117001-1A,2022/02/07,KA22010707,強迫結案,297.600,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0002,中檢,2022/02/14,1340,297.600,0,Y,,,,,,,,,,,,580.000,580.700,0,正常,285.100,36
E220117001-1A,2022/02/07,KA22010707,強迫結案,297.600,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0003,定型,2022/02/15,0001,297.600,0,Y,,,,,,,,,,,,580.000,580.700,0,正常,285.100,37
E220117001-1A,2022/02/07,KA22010707,強迫結案,297.600,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0004,品驗,2022/02/15,0122,297.600,0,Y,,,,,,,,,,,,580.000,580.700,0,正常,285.100,38
E220117001-1A,2022/02/07,KA22010707,強迫結案,297.600,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0005,對色,2022/02/15,0146,297.600,0,Y,,,,,,,,,,,,580.000,580.700,0,正常,285.100,39
E220117001-1A,2022/02/07,KA22010707,強迫結案,297.600,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0006,包裝,2022/02/15,1601,285.100,0,Y,,,,,,,,,,,,580.000,580.700,0,正常,285.100,40
E220117019-3A,2022/02/07,KA21121020,強迫結案,43.200,L07789TDE-40.5"/280g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0001,配布,2022/02/08,2300,42.200,0,Y,,,,,,,,,,,,45.000,45.000,0,正常,,41
E220117019-3A,2022/02/07,KA21121020,強迫結案,43.200,L07789TDE-40.5"/280g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0002,染色,2022/02/09,1323,42.200,0,Y,,,,,,,,,,,,45.000,45.000,0,正常,,42
E220117019-3A,2022/02/07,KA21121020,強迫結案,43.200,L07789TDE-40.5"/280g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0003,中檢,2022/02/09,1903,42.200,0,Y,,,,,,,,,,,,45.000,45.000,0,正常,,43
E220117019-3A,2022/02/07,KA21121020,強迫結案,43.200,L07789TDE-40.5"/280g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0004,定型,2022/02/10,1201,42.200,0,Y,,,,,,,,,,,,45.000,45.000,0,正常,,44
E220117019-3A,2022/02/07,KA21121020,強迫結案,43.200,L07789TDE-40.5"/280g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0005,品驗,2022/02/10,1252,42.200,0,Y,,,,,,,,,,,,45.000,45.000,0,正常,,45
E220117019-3A,2022/02/07,KA21121020,強迫結案,43.200,L07789TDE-40.5"/280g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0006,對色,2022/02/10,1304,42.200,0,Y,JS22020069,0,廠內NG,品NG色差,,烘乾驗布面,偏綠,,入報廢倉,45.000,0,45.000,45.000,0,正常,,46
E220117019-3A,2022/02/07,KA21121020,強迫結案,43.200,L07789TDE-40.5"/280g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0007,包裝,2022/02/11,1854,40.000,0,Y,,,,,,,,,,,,45.000,45.000,0,正常,,47
E220118011-1A,2022/02/07,KA21121073,結案,27.200,L07604TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0001,配布,2022/02/08,2258,26.800,0,Y,,,,,,,,,,,,26.000,27.370,0,正常,21.400,48
E220118011-1A,2022/02/07,KA21121073,結案,27.200,L07604TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0002,染色,2022/02/12,0152,26.800,0,Y,,,,,,,,,,,,26.000,27.370,0,正常,21.400,49
E220118011-1A,2022/02/07,KA21121073,結案,27.200,L07604TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0003,中檢,2022/02/12,1034,26.800,0,Y,,,,,,,,,,,,26.000,27.370,0,正常,21.400,50
E220118011-1A,2022/02/07,KA21121073,結案,27.200,L07604TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0004,定型,2022/02/13,0010,26.800,0,Y,,,,,,,,,,,,26.000,27.370,0,正常,21.400,51
E220118011-1A,2022/02/07,KA21121073,結案,27.200,L07604TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0005,品驗,2022/02/13,0135,26.800,0,Y,,,,,,,,,,,,26.000,27.370,0,正常,21.400,52
E220118011-1A,2022/02/07,KA21121073,結案,27.200,L07604TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0006,對色,2022/02/13,0202,26.800,0,Y,JU22020098,取消重修,品OK(D),,,偏綠,,,取消重修,0,0,26.000,27.370,0,正常,21.400,53
E220118011-1A,2022/02/07,KA21121073,結案,27.200,L07604TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0007,驗布,2022/02/14,0942,26.800,0,Y,,,,,,,,,,,,26.000,27.370,0,正常,21.400,54
E220118011-1A,2022/02/07,KA21121073,結案,27.200,L07604TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0008,包裝,2022/02/14,1039,21.400,0,Y,,,,,,,,,,,,26.000,27.370,0,正常,21.400,55
E220118012-1A,2022/02/07,KA21121074,結案,27.200,L07605TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0001,配布,2022/02/08,2259,26.800,0,Y,,,,,,,,,,,,26.000,27.430,0,正常,19.400,56
E220118012-1A,2022/02/07,KA21121074,結案,27.200,L07605TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0002,染色,2022/02/12,0152,26.800,0,Y,,,,,,,,,,,,26.000,27.430,0,正常,19.400,57
E220118012-1A,2022/02/07,KA21121074,結案,27.200,L07605TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0003,中檢,2022/02/12,1034,26.800,0,Y,,,,,,,,,,,,26.000,27.430,0,正常,19.400,58
E220118012-1A,2022/02/07,KA21121074,結案,27.200,L07605TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0004,定型,2022/02/13,0010,26.800,0,Y,,,,,,,,,,,,26.000,27.430,0,正常,19.400,59
E220118012-1A,2022/02/07,KA21121074,結案,27.200,L07605TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0005,品驗,2022/02/13,0135,26.800,0,Y,,,,,,,,,,,,26.000,27.430,0,正常,19.400,60
E220118012-1A,2022/02/07,KA21121074,結案,27.200,L07605TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0006,對色,2022/02/13,0202,26.800,0,Y,JU22020099,取消重修,品OK(D),,,偏綠,,,取消重修,0,0,26.000,27.430,0,正常,19.400,61
E220118012-1A,2022/02/07,KA21121074,結案,27.200,L07605TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0007,驗布,2022/02/14,0942,26.800,0,Y,,,,,,,,,,,,26.000,27.430,0,正常,19.400,62
E220118012-1A,2022/02/07,KA21121074,結案,27.200,L07605TDE-61"/420g(針內不預留)-,PEGASUS 39 FLYEASE,正常,副卡,0008,包裝,2022/02/14,1053,19.400,0,Y,,,,,,,,,,,,26.000,27.430,0,正常,19.400,63
E220118026-2A,2022/02/07,KA22010770,結案,14.600,L07756TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0001,配布,2022/02/08,2258,14.000,0,Y,,,,,,,,,,,,15.000,15.170,0,正常,,64
E220118026-2A,2022/02/07,KA22010770,結案,14.600,L07756TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0002,染色,2022/02/10,0308,14.000,0,Y,,,,,,,,,,,,15.000,15.170,0,正常,,65
E220118026-2A,2022/02/07,KA22010770,結案,14.600,L07756TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0003,中檢,2022/02/10,0713,14.000,0,Y,,,,,,,,,,,,15.000,15.170,0,正常,,66
E220118026-2A,2022/02/07,KA22010770,結案,14.600,L07756TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0004,定型,2022/02/10,2017,14.000,0,Y,,,,,,,,,,,,15.000,15.170,0,正常,,67
E220118026-2A,2022/02/07,KA22010770,結案,14.600,L07756TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0005,品驗,2022/02/10,2048,14.000,0,Y,,,,,,,,,,,,15.000,15.170,0,正常,,68
E220118026-2A,2022/02/07,KA22010770,結案,14.600,L07756TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0006,對色,2022/02/10,2147,14.000,0,Y,,,,,,,,,,,,15.000,15.170,0,正常,,69
E220118026-2A,2022/02/07,KA22010770,結案,14.600,L07756TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0007,驗布,2022/02/12,0557,14.000,14.000,Y,JU22020087,重走定型,品NG布面,,,鞋形不符,,,轉開副卡,0,0,15.000,15.170,0,正常,,70
E220118026-2A,2022/02/07,KA22010770,結案,14.600,L07756TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0008,包裝,,,0,0,N,,,,,,,,,,,,15.000,15.170,0,正常,,71
E220118039-2A,2022/02/07,KA22010771,結案,14.000,L07757TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0001,配布,2022/02/08,2258,13.800,0,Y,,,,,,,,,,,,15.000,14.760,7.000,正常,7.700,72
E220118039-2A,2022/02/07,KA22010771,結案,14.000,L07757TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0002,染色,2022/02/10,0308,13.800,0,Y,,,,,,,,,,,,15.000,14.760,7.000,正常,7.700,73
E220118039-2A,2022/02/07,KA22010771,結案,14.000,L07757TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0003,中檢,2022/02/10,0713,13.800,0,Y,,,,,,,,,,,,15.000,14.760,7.000,正常,7.700,74
E220118039-2A,2022/02/07,KA22010771,結案,14.000,L07757TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0004,定型,2022/02/10,2018,13.800,0,Y,,,,,,,,,,,,15.000,14.760,7.000,正常,7.700,75
E220118039-2A,2022/02/07,KA22010771,結案,14.000,L07757TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0005,品驗,2022/02/10,2048,13.800,0,Y,,,,,,,,,,,,15.000,14.760,7.000,正常,7.700,76
E220118039-2A,2022/02/07,KA22010771,結案,14.000,L07757TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0006,對色,2022/02/10,2147,13.800,0,Y,,,,,,,,,,,,15.000,14.760,7.000,正常,7.700,77
E220118039-2A,2022/02/07,KA22010771,結案,14.000,L07757TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0007,驗布,2022/02/12,0558,13.800,0,Y,JU22020104,0,製程NG,,,損耗偏高,,,,7.060,7.700,15.000,14.760,7.000,正常,7.700,78
E220118039-2A,2022/02/07,KA22010771,結案,14.000,L07757TXE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0008,包裝,2022/02/12,0720,7.700,0,Y,,,,,,,,,,,,15.000,14.760,7.000,正常,7.700,79
E220120074-1A,2022/02/07,KA22011118,強迫結案,46.000,L07766TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0001,配布,2022/02/08,1925,45.400,0,Y,,,,,,,,,,,,45.000,46.500,0,正常,41.500,80
E220120074-1A,2022/02/07,KA22011118,強迫結案,46.000,L07766TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0002,染色,2022/02/10,1333,45.400,0,Y,,,,,,,,,,,,45.000,46.500,0,正常,41.500,81
E220120074-1A,2022/02/07,KA22011118,強迫結案,46.000,L07766TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0003,中檢,2022/02/10,1910,45.400,0,Y,,,,,,,,,,,,45.000,46.500,0,正常,41.500,82
E220120074-1A,2022/02/07,KA22011118,強迫結案,46.000,L07766TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0004,定型,2022/02/11,2027,45.400,0,Y,,,,,,,,,,,,45.000,46.500,0,正常,41.500,83
E220120074-1A,2022/02/07,KA22011118,強迫結案,46.000,L07766TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0005,品驗,2022/02/11,2049,45.400,0,Y,,,,,,,,,,,,45.000,46.500,0,正常,41.500,84
E220120074-1A,2022/02/07,KA22011118,強迫結案,46.000,L07766TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0006,對色,2022/02/11,2200,45.400,0,Y,JS22020110,取消重修,品OK(D),,,偏深,,,取消重修,0,0,45.000,46.500,0,正常,41.500,85
E220120074-1A,2022/02/07,KA22011118,強迫結案,46.000,L07766TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0007,驗布,2022/02/14,1217,45.400,0,Y,,,,,,,,,,,,45.000,46.500,0,正常,41.500,86
E220120074-1A,2022/02/07,KA22011118,強迫結案,46.000,L07766TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0008,包裝,2022/02/14,1447,41.500,0,Y,,,,,,,,,,,,45.000,46.500,0,正常,41.500,87
E220121006-1A,2022/02/07,KA22010928,強迫結案,279.200,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0001,定型,2022/02/09,2024,279.200,0,Y,,,,,,,,,,,,541.000,540.150,0,正常,264.100,88
E220121006-1A,2022/02/07,KA22010928,強迫結案,279.200,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0002,品驗,2022/02/09,2200,279.200,0,Y,,,,,,,,,,,,541.000,540.150,0,正常,264.100,89
E220121006-1A,2022/02/07,KA22010928,強迫結案,279.200,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0003,對色,2022/02/09,2233,279.200,0,Y,,,,,,,,,,,,541.000,540.150,0,正常,264.100,90
E220121006-1A,2022/02/07,KA22010928,強迫結案,279.200,R2435MTXE-56"/400g(針內不預留)-,,正常,副卡,0004,包裝,2022/02/10,1302,264.100,0,Y,,,,,,,,,,,,541.000,540.150,0,正常,264.100,91
E220121057-1A,2022/02/07,KA22010494,強迫結案,139.600,L07764TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0001,配布,2022/02/08,1926,138.400,0,Y,,,,,,,,,,,,560.000,560.640,0,正常,131.300,92
E220121057-1A,2022/02/07,KA22010494,強迫結案,139.600,L07764TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0002,染色,2022/02/10,1333,138.400,0,Y,,,,,,,,,,,,560.000,560.640,0,正常,131.300,93
E220121057-1A,2022/02/07,KA22010494,強迫結案,139.600,L07764TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0003,中檢,2022/02/10,1910,138.400,0,Y,,,,,,,,,,,,560.000,560.640,0,正常,131.300,94
E220121057-1A,2022/02/07,KA22010494,強迫結案,139.600,L07764TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0004,定型,2022/02/11,2028,138.400,0,Y,,,,,,,,,,,,560.000,560.640,0,正常,131.300,95
E220121057-1A,2022/02/07,KA22010494,強迫結案,139.600,L07764TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0005,品驗,2022/02/11,2113,138.400,0,Y,,,,,,,,,,,,560.000,560.640,0,正常,131.300,96
E220121057-1A,2022/02/07,KA22010494,強迫結案,139.600,L07764TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0006,對色,2022/02/11,2200,138.400,0,Y,JS22020109,下缸,品NG布面,品OK(D),,鞋形不符,偏深,,取消重修,0,0,560.000,560.640,0,正常,131.300,97
E220121057-1A,2022/02/07,KA22010494,強迫結案,139.600,L07764TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0007,驗布,2022/02/14,1217,138.400,0,Y,,,,,,,,,,,,560.000,560.640,0,正常,131.300,98
E220121057-1A,2022/02/07,KA22010494,強迫結案,139.600,L07764TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0008,包裝,2022/02/14,1510,131.300,63.600,Y,,,,,,,,,,,,560.000,560.640,0,正常,131.300,99
E220122080-1A,2022/02/07,KA22010208,結案,8.000,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0001,配布,2022/02/08,2259,7.800,0,Y,,,,,,,,,,,,8.000,8.040,8.060,正常,,100
E220122080-1A,2022/02/07,KA22010208,結案,8.000,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0002,染色,2022/02/10,1031,7.800,0,Y,,,,,,,,,,,,8.000,8.040,8.060,正常,,101
E220122080-1A,2022/02/07,KA22010208,結案,8.000,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0003,中檢,2022/02/10,1730,7.800,0,Y,,,,,,,,,,,,8.000,8.040,8.060,正常,,102
E220122080-1A,2022/02/07,KA22010208,結案,8.000,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0004,定型,2022/02/11,1051,7.800,0,Y,,,,,,,,,,,,8.000,8.040,8.060,正常,,103
E220122080-1A,2022/02/07,KA22010208,結案,8.000,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0005,品驗,2022/02/11,1133,7.800,0,Y,,,,,,,,,,,,8.000,8.040,8.060,正常,,104
E220122080-1A,2022/02/07,KA22010208,結案,8.000,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0006,對色,2022/02/11,1200,7.800,7.800,Y,JU22020068,下缸,品NG色差,,,偏綠,,,轉開副卡,0,0,8.000,8.040,8.060,正常,,105
E220122080-1A,2022/02/07,KA22010208,結案,8.000,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0007,驗布,,,0,0,N,,,,,,,,,,,,8.000,8.040,8.060,正常,,106
E220122080-1A,2022/02/07,KA22010208,結案,8.000,L07762TDE-40.5"/285g(針內不預留)-,PEGASUS 39,正常,副卡,0008,包裝,,,0,0,N,,,,,,,,,,,,8.000,8.040,8.060,正常,,107
E220124052-1A,2022/02/07,KA22011395,強迫結案,72.600,R07160TDE-41"/420g(針內不預留)-,1201A631,正常,副卡,0001,配布,2022/02/08,2300,70.200,0,Y,,,,,,,,,,,,71.000,73.370,0,正常,,108
E220124052-1A,2022/02/07,KA22011395,強迫結案,72.600,R07160TDE-41"/420g(針內不預留)-,1201A631,正常,副卡,0002,染色,2022/02/14,1109,70.200,0,Y,,,,,,,,,,,,71.000,73.370,0,正常,,109
E220124052-1A,2022/02/07,KA22011395,強迫結案,72.600,R07160TDE-41"/420g(針內不預留)-,1201A631,正常,副卡,0003,中檢,2022/02/14,1320,70.200,0,Y,,,,,,,,,,,,71.000,73.370,0,正常,,110
E220124052-1A,2022/02/07,KA22011395,強迫結案,72.600,R07160TDE-41"/420g(針內不預留)-,1201A631,正常,副卡,0004,定型,2022/02/15,2027,70.200,0,Y,,,,,,,,,,,,71.000,73.370,0,正常,,111
E220124052-1A,2022/02/07,KA22011395,強迫結案,72.600,R07160TDE-41"/420g(針內不預留)-,1201A631,正常,副卡,0005,品驗,2022/02/15,2218,70.200,0,Y,,,,,,,,,,,,71.000,73.370,0,正常,,112
